id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
WWF21371_21371,"Fruit Tart","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/04/75ae7109-57fe-46f0-94cc-8ae325498f22.jpg,https://warmwishesflorist.com/shop/fruit-tart/,"Uncategorized","Warm Wishes Florist",24MYR,in stock,WWF21371_21371,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24MYR,new,published,,,,,984,,
WWF21369_21369,"Carla","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/04/7285897e-bbfc-45d7-9d7a-297fd66358cb.jpg,https://warmwishesflorist.com/shop/carla/,"Hand Bouquets, Occasions, Annivesary, Birthday","Warm Wishes Florist",300MYR,in stock,WWF21369_21369,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,300MYR,new,published,,,,,984,,
WWF21364_21364,"Lucrecia in Red (Preserved)","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/04/735b9e11-a01e-413b-bbd6-46394ed0c4ce.jpg,https://warmwishesflorist.com/shop/lucrecia-in-red-preserved/,"Bloom Box, Occasions, Annivesary, Birthday, Preserved Eterno","Warm Wishes Florist",228MYR,in stock,WWF21364_21364,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,228MYR,new,published,,,,,984,,
WWF21353_21359,"[BUNDLE] Bunny w/ Bouquet","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/04/8f7afc5d-f72f-4d9e-8e4b-67cb8e02f05b.jpg,https://warmwishesflorist.com/shop/bundle-bunny-w-bouquet/?attribute_jellycat=Light+Blue,"Jellycat Collections, Occasions, Annivesary, Birthday, Preserved Eterno","Warm Wishes Florist",208MYR,in stock,WWF21353_21353,,"https://warmwishesflorist.com/wp-content/uploads/2020/04/2e3ccc80-0ebd-4674-8274-905b0c68be90.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/04/952745fa-8705-4278-b3d2-b7ccf0f0a487.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/BAS4BB.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/BLN3BTP.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/BAS3B.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,208MYR,new,published,,,,,984,,"jellycat:Silver Blossom/Cream Blossom/Tulip Pink/Beige/Light Pink/Light Blue:Light Blue"
WWF21353_21354,"[BUNDLE] Bunny w/ Bouquet","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/04/8f7afc5d-f72f-4d9e-8e4b-67cb8e02f05b.jpg,https://warmwishesflorist.com/shop/bundle-bunny-w-bouquet/?attribute_jellycat=Silver+Blossom,"Jellycat Collections, Occasions, Annivesary, Birthday, Preserved Eterno","Warm Wishes Florist",208MYR,in stock,WWF21353_21353,,"https://warmwishesflorist.com/wp-content/uploads/2020/04/2e3ccc80-0ebd-4674-8274-905b0c68be90.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/04/952745fa-8705-4278-b3d2-b7ccf0f0a487.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/BAS4BB.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/BLN3BTP.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/BAS3B.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,208MYR,new,published,,,,,984,,"jellycat:Silver Blossom/Cream Blossom/Tulip Pink/Beige/Light Pink/Light Blue:Silver Blossom"
WWF21353_21358,"[BUNDLE] Bunny w/ Bouquet","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/04/8f7afc5d-f72f-4d9e-8e4b-67cb8e02f05b.jpg,https://warmwishesflorist.com/shop/bundle-bunny-w-bouquet/?attribute_jellycat=Light+Pink,"Jellycat Collections, Occasions, Annivesary, Birthday, Preserved Eterno","Warm Wishes Florist",208MYR,in stock,WWF21353_21353,,"https://warmwishesflorist.com/wp-content/uploads/2020/04/2e3ccc80-0ebd-4674-8274-905b0c68be90.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/04/952745fa-8705-4278-b3d2-b7ccf0f0a487.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/BAS4BB.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/BLN3BTP.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/BAS3B.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,208MYR,new,published,,,,,984,,"jellycat:Silver Blossom/Cream Blossom/Tulip Pink/Beige/Light Pink/Light Blue:Light Pink"
WWF21353_21355,"[BUNDLE] Bunny w/ Bouquet","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/04/8f7afc5d-f72f-4d9e-8e4b-67cb8e02f05b.jpg,https://warmwishesflorist.com/shop/bundle-bunny-w-bouquet/?attribute_jellycat=Cream+Blossom,"Jellycat Collections, Occasions, Annivesary, Birthday, Preserved Eterno","Warm Wishes Florist",208MYR,in stock,WWF21353_21353,,"https://warmwishesflorist.com/wp-content/uploads/2020/04/2e3ccc80-0ebd-4674-8274-905b0c68be90.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/04/952745fa-8705-4278-b3d2-b7ccf0f0a487.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/BAS4BB.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/BLN3BTP.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/BAS3B.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,208MYR,new,published,,,,,984,,"jellycat:Silver Blossom/Cream Blossom/Tulip Pink/Beige/Light Pink/Light Blue:Cream Blossom"
WWF21353_21356,"[BUNDLE] Bunny w/ Bouquet","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/04/8f7afc5d-f72f-4d9e-8e4b-67cb8e02f05b.jpg,https://warmwishesflorist.com/shop/bundle-bunny-w-bouquet/?attribute_jellycat=Tulip+Pink,"Jellycat Collections, Occasions, Annivesary, Birthday, Preserved Eterno","Warm Wishes Florist",208MYR,in stock,WWF21353_21353,,"https://warmwishesflorist.com/wp-content/uploads/2020/04/2e3ccc80-0ebd-4674-8274-905b0c68be90.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/04/952745fa-8705-4278-b3d2-b7ccf0f0a487.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/BAS4BB.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/BLN3BTP.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/BAS3B.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,208MYR,new,published,,,,,984,,"jellycat:Silver Blossom/Cream Blossom/Tulip Pink/Beige/Light Pink/Light Blue:Tulip Pink"
WWF21353_21357,"[BUNDLE] Bunny w/ Bouquet","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/04/8f7afc5d-f72f-4d9e-8e4b-67cb8e02f05b.jpg,https://warmwishesflorist.com/shop/bundle-bunny-w-bouquet/?attribute_jellycat=Beige,"Jellycat Collections, Occasions, Annivesary, Birthday, Preserved Eterno","Warm Wishes Florist",208MYR,in stock,WWF21353_21353,,"https://warmwishesflorist.com/wp-content/uploads/2020/04/2e3ccc80-0ebd-4674-8274-905b0c68be90.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/04/952745fa-8705-4278-b3d2-b7ccf0f0a487.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/BAS4BB.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/BLN3BTP.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/BAS3B.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,208MYR,new,published,,,,,984,,"jellycat:Silver Blossom/Cream Blossom/Tulip Pink/Beige/Light Pink/Light Blue:Beige"
WWF21332_21332,"Azure (Preserved)","This bouquet comes with 4 preserved roses, preserved hydrangea, cotton flower and dried fillers 
 
Preserved flowers and foliage are natural flowers and greens that have been processed with a revolutionary technology to maintain their fresh appearance for several months or even years.",https://warmwishesflorist.com/wp-content/uploads/2020/04/39b64f46-251e-4f98-8687-aa377b4c3850.jpg,https://warmwishesflorist.com/shop/azure-preserved/,"Hand Bouquets, Occasions, Annivesary, Birthday, For Him, Preserved Eterno","Warm Wishes Florist",228MYR,in stock,WWF21332_21332,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,228MYR,new,published,,,,,984,,
WWF21317_21317,"Dear Autum (Preserved)","Preserved flowers and foliage are natural flowers and greens that have been processed with a revolutionary technology to maintain their fresh appearance for several months or even years.",https://warmwishesflorist.com/wp-content/uploads/2020/04/ad83c152-e2a3-471a-8c20-b180f963881a.jpg,https://warmwishesflorist.com/shop/dear-autumn/,"Hand Bouquets, Occasions, Annivesary, Birthday, Preserved Eterno","Warm Wishes Florist",238MYR,in stock,WWF21317_21317,,"https://warmwishesflorist.com/wp-content/uploads/2020/04/3f5c79c4-6923-484a-9a0a-58cb3514bc06.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,238MYR,new,published,,,,,984,,
WWF21311_21315,"Little One (Preserved)","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/04/55eb3642-92c8-4cdd-a376-8db9e8c4e61c.jpg,https://warmwishesflorist.com/shop/little-one-preserved/?attribute_jellycat=Beige,"Bloom Box, Jellycat Collections, Occasions, Annivesary, Birthday, Preserved Eterno","Warm Wishes Florist",228MYR,in stock,WWF21311_21311,,"https://warmwishesflorist.com/wp-content/uploads/2020/04/BASS6BS.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/04/BASS6B.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/04/BLSN6BTP.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,228MYR,new,published,,,,,984,,"jellycat:Cream Blossom/Silver/Beige/Unicorn/Tulip Pink:Beige"
WWF21311_21314,"Little One (Preserved)","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/04/55eb3642-92c8-4cdd-a376-8db9e8c4e61c.jpg,https://warmwishesflorist.com/shop/little-one-preserved/?attribute_jellycat=Silver,"Bloom Box, Jellycat Collections, Occasions, Annivesary, Birthday, Preserved Eterno","Warm Wishes Florist",228MYR,in stock,WWF21311_21311,,"https://warmwishesflorist.com/wp-content/uploads/2020/04/BASS6BS.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/04/BASS6B.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/04/BLSN6BTP.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,228MYR,new,published,,,,,984,,"jellycat:Cream Blossom/Silver/Beige/Unicorn/Tulip Pink:Silver"
WWF21311_21316,"Little One (Preserved)","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/04/55eb3642-92c8-4cdd-a376-8db9e8c4e61c.jpg,https://warmwishesflorist.com/shop/little-one-preserved/?attribute_jellycat=Unicorn,"Bloom Box, Jellycat Collections, Occasions, Annivesary, Birthday, Preserved Eterno","Warm Wishes Florist",228MYR,in stock,WWF21311_21311,,"https://warmwishesflorist.com/wp-content/uploads/2020/04/BASS6BS.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/04/BASS6B.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/04/BLSN6BTP.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,228MYR,new,published,,,,,984,,"jellycat:Cream Blossom/Silver/Beige/Unicorn/Tulip Pink:Unicorn"
WWF21311_21313,"Little One (Preserved)","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/04/55eb3642-92c8-4cdd-a376-8db9e8c4e61c.jpg,https://warmwishesflorist.com/shop/little-one-preserved/?attribute_jellycat=Cream+Blossom,"Bloom Box, Jellycat Collections, Occasions, Annivesary, Birthday, Preserved Eterno","Warm Wishes Florist",228MYR,in stock,WWF21311_21311,,"https://warmwishesflorist.com/wp-content/uploads/2020/04/BASS6BS.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/04/BASS6B.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/04/BLSN6BTP.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,228MYR,new,published,,,,,984,,"jellycat:Cream Blossom/Silver/Beige/Unicorn/Tulip Pink:Cream Blossom"
WWF21201_21201,"Giant Size Sweet Debbie (Preserved)","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/03/f2591e3b-a8eb-45a6-bc2e-11404981524d.jpg,https://warmwishesflorist.com/shop/giant-size-sweet-debbie-preserved/,"Hand Bouquets, Occasions, Annivesary, Birthday, Preserved Eterno","Warm Wishes Florist",450MYR,in stock,WWF21201_21201,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,450MYR,new,published,,,,,984,,
WWF21200_21200,"Consolation","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/03/27391359-d68b-4b11-a63c-da8fd18c2a88.jpg,https://warmwishesflorist.com/shop/consolation/,"Flower Stand, Occasions, Sympathy","Warm Wishes Florist",388MYR,in stock,WWF21200_21200,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,388MYR,new,published,,,,,984,,
WWF21199_21199,"My Sunflower (Chicken Essence)","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/03/e04f0eca-3f37-4a60-9b8d-a56711dd997e.jpg,https://warmwishesflorist.com/shop/my-sunflower/,"Bloom Box, Occasions, Newborn","Warm Wishes Florist",228MYR,in stock,WWF21199_21199,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,228MYR,new,published,,,,,984,,
WWF21183_21183,"Purple Hot Air Balloon (Preserved)","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/03/eb8ca897-b085-460f-8799-1b90b4adac62.jpg,https://warmwishesflorist.com/shop/purple-hot-air-balloon-preserved/,"Bloom Box, Occasions, Annivesary, Birthday, Preserved Eterno","Warm Wishes Florist",330MYR,in stock,WWF21183_21183,,"https://warmwishesflorist.com/wp-content/uploads/2020/03/9d5d2ee9-018d-42a1-b5cd-f19628dffab2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,330MYR,new,published,,,,,984,,
WWF21181_21181,"Lovedby,Pampas","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/03/8050db3e-8576-46ca-8297-ce3004965d2c.jpg,https://warmwishesflorist.com/shop/lovedbypampas/,"Flower Stand, Occasions, Grand Opening","Warm Wishes Florist",360MYR,in stock,WWF21181_21181,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,360MYR,new,published,,,,,984,,
WWF21180_21180,"Rustic Charm (Preserved)","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/03/be7d5821-b15c-437b-a31c-fef11b78dfbb.jpg,https://warmwishesflorist.com/shop/rusticcharm/,"Bloom Box, Occasions, Grand Opening","Warm Wishes Florist",380MYR,in stock,WWF21180_21180,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,380MYR,new,published,,,,,984,,
WWF21175_21175,"OhChaMC","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/03/3e6c9d2d-ca73-4ad4-9c2f-64815bdb6e95.jpg,https://warmwishesflorist.com/shop/ohchamc/,"Flower Stand, Occasions, Grand Opening","Warm Wishes Florist",350MYR,in stock,WWF21175_21175,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,350MYR,new,published,,,,,984,,
WWF21173_21173,"Secret Garden","Red roses are the traditional symbol for love, romance, and will always be a way to say 'I love you.' White roses, the purist of colors, represent innocence, purity and charm. 
 
This bouquet feature 30 stalks of red and white roses with eucalyptus leaf.",https://warmwishesflorist.com/wp-content/uploads/2020/03/a4fb5ef0-e236-449f-a697-79b2388b3cf5.jpg,https://warmwishesflorist.com/shop/secretgarden/,"Hand Bouquets, Occasions, Annivesary, Birthday","Warm Wishes Florist",240MYR,in stock,WWF21173_21173,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,240MYR,new,published,,,,,984,,
WWF21156_21156,"Anjoe","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/03/a06b8bfb-81bb-440f-b161-7b3a50242f3f.jpg,https://warmwishesflorist.com/shop/anjoe/,"Hand Bouquets, Occasions, Annivesary, Birthday, Proposal","Warm Wishes Florist",500MYR,in stock,WWF21156_21156,,"https://warmwishesflorist.com/wp-content/uploads/2020/03/8992a662-6e82-4a12-9d8f-14b5acb592e7.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,500MYR,new,published,,,,,984,,
WWF21146_21146,"Elsie","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/03/f21ad514-5dde-473c-9036-ef75e3cb9390.jpg,https://warmwishesflorist.com/shop/elsie/,"Flower Stand, Occasions, Grand Opening","Warm Wishes Florist",358MYR,in stock,WWF21146_21146,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,358MYR,new,published,,,,,984,,
WWF21115_21115,"Tinsley","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/03/ec2de34d-0182-4054-94c8-64394e7baac7.jpg,https://warmwishesflorist.com/shop/tinsley/,"Bloom Box, Occasions, Annivesary, Birthday, Grand Opening","Warm Wishes Florist",388MYR,in stock,WWF21115_21115,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,388MYR,new,published,,,,,984,,
WWF21086_21086,"Opulent","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/02/ab80dde4-0c98-435c-9761-eea412a4abfa.jpg,https://warmwishesflorist.com/shop/opulent/,"Hand Bouquets, Occasions, Annivesary, Birthday, Proposal","Warm Wishes Florist",750MYR,in stock,WWF21086_21086,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,750MYR,new,published,,,,,984,,
WWF21081_21081,"Latte Blossom","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/02/9cc29d4f-7dca-448c-8c08-bcadcabe5f16.jpg,https://warmwishesflorist.com/shop/latte-blossom/,"Hand Bouquets, Occasions, Annivesary, Birthday","Warm Wishes Florist",508MYR,in stock,WWF21081_21081,,"https://warmwishesflorist.com/wp-content/uploads/2020/02/43b0ccf2-b1e5-4942-99e2-dd6357041b1f.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/6dca0335-5257-4e54-ba3a-a6b0136333f2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,508MYR,new,published,,,,,984,,
WWF21076_21076,"Bethany","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/02/391e1bfa-aea7-476e-8ef2-1122a5f36abe.jpg,https://warmwishesflorist.com/shop/bethany/,"Hand Bouquets, Occasions, Annivesary, Birthday, For Him","Warm Wishes Florist",328MYR,in stock,WWF21076_21076,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,328MYR,new,published,,,,,984,,
WWF21052_21052,"Katiya","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/02/391aefd6-c51f-490f-a4cc-c5962439929c.jpg,https://warmwishesflorist.com/shop/katiya/,"Hand Bouquets, Occasions, Annivesary, Birthday","Warm Wishes Florist",680MYR,in stock,WWF21052_21052,,"https://warmwishesflorist.com/wp-content/uploads/2020/02/6fa05e5e-c4c3-41fe-87d6-47a934326fd8.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,680MYR,new,published,,,,,984,,
WWF21045_21045,"Graceful In Red","This cross-stand consist of spray roses, cherry pink eustoma, cappuccino rose, pink avalanche rose, pavifolia, ruscus italian, baby blue eucalyptus, wax flower, antirrhinum gold and feather.",https://warmwishesflorist.com/wp-content/uploads/2020/02/97407d21-2800-4f4c-99b6-6934eaa667f1.jpg,https://warmwishesflorist.com/shop/graceful-in-red/,"Flower Stand, Occasions, Grand Opening","Warm Wishes Florist",368MYR,in stock,WWF21045_21045,,"https://warmwishesflorist.com/wp-content/uploads/2020/02/0e4ff1f0-5f67-4e58-b604-98d3e1d0e224.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,368MYR,new,published,,,,,984,,
WWF21044_21044,"Sunshine","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/02/ad78e8f4-4b52-4418-8d76-ed3ad74a7616.jpg,https://warmwishesflorist.com/shop/sunshine-2/,"Flower Stand, Occasions, Grand Opening","Warm Wishes Florist",368MYR,in stock,WWF21044_21044,,"https://warmwishesflorist.com/wp-content/uploads/2020/02/cdf82c6a-7532-4ced-9d54-2cdf936fc4ac.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,368MYR,new,published,,,,,984,,
WWF21035_21035,"Flagship Stand 6","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/02/4f1b0a4d-f4c9-4ba1-8296-6f0d0a31a068.jpg,https://warmwishesflorist.com/shop/flagship-stand-6/,"Flower Stand, Occasions, Grand Opening","Warm Wishes Florist",500MYR,in stock,WWF21035_21035,,"https://warmwishesflorist.com/wp-content/uploads/2020/02/ace96598-d908-48a4-bb87-ff558c5eb443.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/ad3ab26e-1da7-41fc-86cf-75b7791cd653.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,500MYR,new,published,,,,,984,,
WWF21033_21033,"Bashful Blue Bunny (M)","With scrummy soft fur in a beautiful pastel shade of blue, this Bashful Bunny is a gorgeous gift for new arrivals. Delightfully flopsy ears and squishy soft feet mean there is plenty to grab hold and snuggle before falling asleep! 
 
Medium Height: 31cm 
SAFETY & CARE 
 
 
 
  Tested to and passes the European Safety Standard for toys: EN71 parts 1, 2 & 3, for all ages. 
  Suitable from birth. 
  Hand wash only; do not tumble dry, dry clean or iron. Not recommended to clean in a washing machine. 
  Check all labels upon arrival of purchase.",https://warmwishesflorist.com/wp-content/uploads/2020/02/BAS4BB.jpg,https://warmwishesflorist.com/shop/bashful-blue-bunny-m/,"Jellycat Collections","Warm Wishes Florist",120MYR,in stock,WWF21033_21033,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120MYR,new,published,,,,,984,,
WWF21030_21030,"Blossom Tulip Bunny (M)","Blossom Tulip Pink Bunny is so glad you came to see her! She needs another player for her new game, “Race around the Roses”. Sometimes when she’s bounding, her flowery ears flapping, she tumbles onto her fluffy tummy! No harm done - it’s all part of the fun for this funny bunny! 
 
Medium Height: 31cm 
SAFETY & CARE 
 
 
 
  Tested to and passes the European Safety Standard for toys: EN71 parts 1, 2 & 3, for all ages. 
  Suitable from birth. 
  Hand wash only; do not tumble dry, dry clean or iron. Not recommended to clean in a washing machine. 
  Check all labels upon arrival of purchase.",https://warmwishesflorist.com/wp-content/uploads/2020/02/BLN3BTP.jpg,https://warmwishesflorist.com/shop/blossom-tulip-bunny-m/,"Jellycat Collections","Warm Wishes Florist",120MYR,in stock,WWF21030_21030,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120MYR,new,published,,,,,984,,
WWF21028_21028,"Bashful Lavender Bunny (M)","Soothing and sweet, Bashful Lavender Bunny has plenty of calming cuddles to give. Petal-soft, with long, lopsy ears, squishable paws and a creamy bobtail, this gentle chum inspires the sweetest dreams. 
 
Medium Height: 31cm 
SAFETY & CARE 
 
 
 
  Tested to and passes the European Safety Standard for toys: EN71 parts 1, 2 & 3, for all ages. 
  Suitable from birth. 
  Hand wash only; do not tumble dry, dry clean or iron. Not recommended to clean in a washing machine. 
  Check all labels upon arrival of purchase.",https://warmwishesflorist.com/wp-content/uploads/2020/02/BAS3LAV.jpg,https://warmwishesflorist.com/shop/bashful-lavender-bunny-m/,"Jellycat Collections","Warm Wishes Florist",120MYR,in stock,WWF21028_21028,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120MYR,new,published,,,,,984,,
WWF21017_21017,"Bashful Truffle Bunny (M)","Everybody loves a treat, and our favourite sweetie is Bashful Truffle Bunny! Yummy-soft in chocolatey fur, this hopping poppet always makes us smile. We can never have just one! Perfect for field trips and muddy days out, this scrumptious bunny will melt your heart. 
 
Medium Height: 31cm 
SAFETY & CARE 
 
 
 
  Tested to and passes the European Safety Standard for toys: EN71 parts 1, 2 & 3 for all ages. 
  Suitable from birth. Huge and Large sizes - please do not leave in a cot/ crib. 
  Hand wash only; do not tumble dry, dry clean or iron. Not recommended to clean in a washing machine. 
  Check all labels upon arrival of purchase.",https://warmwishesflorist.com/wp-content/uploads/2020/02/BAS3BTR.jpg,https://warmwishesflorist.com/shop/bashful-truffle-bunny-m/,"Jellycat Collections","Warm Wishes Florist",120MYR,in stock,WWF21017_21017,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120MYR,new,published,,,,,984,,
WWF21015_21015,"Bashful Beige Bunny (M)","Bashful Beige Bunny is a popular fellow with scrummy-soft Jellycat fur and lovely long flopsy ears mean that with just one cuddle, you’ll never want to let go. Irresistibly cute and a perfect gift for boys or girls. Everyone treasures this little beige bunny. 
 
Medium Height: 31cm 
SAFETY & CARE 
 
 
 
  Tested to and passes the European Safety Standard for toys: EN71 parts 1, 2 & 3 for all ages. 
  Suitable from birth. Huge and Large sizes - please do not leave in a cot/ crib. 
  Hand wash only; do not tumble dry, dry clean or iron. Not recommended to clean in a washing machine. 
  Check all labels upon arrival of purchase.",https://warmwishesflorist.com/wp-content/uploads/2020/02/BAS3B.jpg,https://warmwishesflorist.com/shop/bashful-beige-bunny-m/,"Jellycat Collections","Warm Wishes Florist",120MYR,in stock,WWF21015_21015,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120MYR,new,published,,,,,984,,
WWF21006_21006,"Signature Flower Stand 3","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/02/photo6219530352108611929.jpg,https://warmwishesflorist.com/shop/signature-flower-stand-3/,"Flower Stand, Occasions, Grand Opening","Warm Wishes Florist",328MYR,in stock,WWF21006_21006,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,328MYR,new,published,,,,,984,,
WWF21005_21005,"Flagship Stand 5","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/02/photo6224191495431367258.jpg,https://warmwishesflorist.com/shop/flagship-stand-5/,"Flower Stand, Occasions, Grand Opening","Warm Wishes Florist",458MYR,in stock,WWF21005_21005,,"https://warmwishesflorist.com/wp-content/uploads/2020/02/photo6226370989470624117.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,458MYR,new,published,,,,,984,,
WWF20997_20997,"Labyrinth","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/02/photo6226370989470624118.jpg,https://warmwishesflorist.com/shop/labyrinth/,"Flower Stand, Occasions, Grand Opening","Warm Wishes Florist",388MYR,in stock,WWF20997_20997,,"https://warmwishesflorist.com/wp-content/uploads/2020/02/photo6224317359447976578.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/02/photo6224317359447976577.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,388MYR,new,published,,,,,984,,
